Unnamed: 0,higher_seed,higher_seed_num,higher_record,lower_seed,lower_seed_num,lower_record,T1_OffRating,T2_OffRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,offRankDiff,defRankDiff,talentDiff,sosDiff,Seed_Diff
0,Duke,1,0.9117647058823528,Kentucky,3,0.6666666666666666,128.0,123.8,65.7,70.9,57.363184079602,56.0009837678308,32.089552238806,35.858337432366,9.6,5.6,80.734,46.326,30.63,43.526,10.117647058823529,9.606060606060606,14.882352941176471,16.303030303030305,20.794117647058822,7.424242424242424,3.0,8.0,4.0,56.0,-5.0,-52.0,34.407999999999994,-12.896000000000004,-2
0,Duke,1,0.9117647058823528,Maryland,4,0.7575757575757576,128.0,118.1,65.7,69.8,57.363184079602,53.7837837837838,32.089552238806,32.9238329238329,9.6,4.6,80.734,66.049,30.63,31.337,10.117647058823529,8.151515151515152,14.882352941176471,15.333333333333334,20.794117647058822,14.666666666666666,3.0,28.0,4.0,6.0,-25.0,-2.0,14.684999999999988,-0.7070000000000007,-3
0,Duke,1,0.9117647058823528,Texas A&M,4,0.6875,128.0,116.2,65.7,66.1,57.363184079602,47.4726420010422,32.089552238806,41.6883793642522,9.6,5.2,80.734,69.423,30.63,39.956,10.117647058823529,7.0,14.882352941176471,17.375,20.794117647058822,6.375,3.0,44.0,4.0,7.0,-41.0,-3.0,11.310999999999993,-9.326000000000004,-3
0,Duke,1,0.9117647058823528,Purdue,4,0.6666666666666666,128.0,124.2,65.7,65.0,57.363184079602,56.333870101986,32.089552238806,34.621578099839,9.6,4.3,80.734,73.946,30.63,38.46,10.117647058823529,8.272727272727273,14.882352941176471,14.272727272727273,20.794117647058822,6.787878787878788,3.0,7.0,4.0,63.0,-4.0,-59.0,6.787999999999997,-7.830000000000002,-3
0,Duke,1,0.9117647058823528,Arizona,4,0.6470588235294118,128.0,122.5,65.7,69.9,57.363184079602,52.8785679729076,32.089552238806,36.5747460087083,9.6,5.4,80.734,66.268,30.63,44.259,10.117647058823529,6.823529411764706,14.882352941176471,17.441176470588236,20.794117647058822,9.294117647058824,3.0,12.0,4.0,33.0,-9.0,-29.0,14.465999999999994,-13.629000000000001,-3
0,Duke,1,0.9117647058823528,Memphis,5,0.8529411764705882,128.0,113.1,65.7,70.8,57.363184079602,53.6404160475483,32.089552238806,39.4254581475978,9.6,4.9,80.734,53.401,30.63,23.012,10.117647058823529,7.470588235294118,14.882352941176471,16.441176470588236,20.794117647058822,6.911764705882353,3.0,72.0,4.0,40.0,-69.0,-36.0,27.33299999999999,7.6179999999999986,-4
0,Duke,1,0.9117647058823528,Clemson,5,0.8181818181818182,128.0,118.7,65.7,64.2,57.363184079602,53.6317135549872,32.089552238806,28.1841432225064,9.6,4.9,80.734,51.614,30.63,26.367,10.117647058823529,8.454545454545455,14.882352941176471,12.787878787878787,20.794117647058822,10.666666666666666,3.0,24.0,4.0,16.0,-21.0,-12.0,29.119999999999997,4.262999999999998,-4
0,Duke,1,0.9117647058823528,Michigan,5,0.7352941176470589,128.0,116.0,65.7,69.4,57.363184079602,54.4972208185953,32.089552238806,34.967155128853,9.6,6.2,80.734,57.267,30.63,37.294,10.117647058823529,8.264705882352942,14.882352941176471,14.823529411764707,20.794117647058822,7.029411764705882,3.0,47.0,4.0,14.0,-44.0,-10.0,23.46699999999999,-6.663999999999998,-4
0,Duke,1,0.9117647058823528,Oregon,5,0.7272727272727273,128.0,116.6,65.7,67.6,57.363184079602,52.2480620155039,32.089552238806,33.3850129198966,9.6,5.3,80.734,60.009,30.63,35.999,10.117647058823529,7.696969696969697,14.882352941176471,14.93939393939394,20.794117647058822,5.2727272727272725,3.0,39.0,4.0,31.0,-36.0,-27.0,20.724999999999994,-5.369000000000003,-4
0,Duke,1,0.9117647058823528,BYU,6,0.7272727272727273,128.0,123.0,65.7,67.2,57.363184079602,57.1827411167513,32.089552238806,30.1522842639594,9.6,4.8,80.734,35.971,30.63,35.191,10.117647058823529,10.696969696969697,14.882352941176471,12.696969696969697,20.794117647058822,10.090909090909092,3.0,11.0,4.0,68.0,-8.0,-64.0,44.763,-4.5610000000000035,-5
